source,headline,headline_processed,headline_length,unique_words,buzzword_frequency,word_length,word_length_processed,upper_words,sensational
Buzzfeed,People Are Calling Out Suhana Khan's Take On Alia Bhatt Repeating Outfits And Promoting Sustainability As Tone Deaf,peopl call suhana khan take alia bhatt repeat outfit promot sustain tone deaf,18,1.0,0.05555555555555555,5.444444444444445,5.0,0.0,1
Buzzfeed,These 35 Snazzy Products Will *Actually* Inspire You To Work In Your Home Office,snazzi product actual inspir work home offic,14,1.0,0.07142857142857142,4.785714285714286,5.428571428571429,0.0,1
Buzzfeed,34 Useful Products Travel Lovers Will Definitely Want To Bring From Now On,use product travel lover definit want bring,13,1.0,0.07692307692307693,4.769230769230769,5.285714285714286,0.0,1
Buzzfeed,39 Gifts For The Most Impatient Person You Know,gift impati person know,9,1.0,0.1111111111111111,4.333333333333333,5.0,0.0,1
Buzzfeed,46 Lazy Ways To Make Your Home Look So Much Better,lazi way make home look much better,11,1.0,0.18181818181818182,3.6363636363636362,4.142857142857143,0.0,1
Buzzfeed,45 Gift Ideas For Coworkers You Can’t Go Wrong With,gift idea cowork cant go wrong,10,1.0,0.1,4.2,4.166666666666667,0.0,1
Buzzfeed,30 Toys That'll Make Your Kids Smarter,toy thatll make kid smarter,7,1.0,0.2857142857142857,4.571428571428571,4.6,0.0,1
Buzzfeed,People Are Sharing How Their Views On Sex Have Evolved Since Dating Their First Sexual Partner,peopl share view sex evolv sinc date first sexual partner,16,1.0,0.0625,4.9375,4.8,0.0,1
Buzzfeed,"They Say A Picture Is Worth A Thousand Words, And That Is Absolutely The Case With The Before And Afters For These 30 Beauty Products",say pictur worth thousand word absolut case after beauti product,25,1.0,0.04,4.36,5.5,0.08,1
Buzzfeed,46 Practical Gifts For Your Parents You Might Want To Buy Right This Minute,practic gift parent might want buy right minut,14,1.0,0.14285714285714285,4.428571428571429,4.875,0.0,1
Buzzfeed,"If You Travel A Lot And Still Don’t Have Any Of These 43 Products, You’re Doing It Wrong",travel lot still dont product your wrong,18,1.0,0.0,3.9444444444444446,4.857142857142857,0.05555555555555555,1
Buzzfeed,42 Random Products That Will Add Genuine Joy To Your Life,random product add genuin joy life,11,1.0,0.0,4.2727272727272725,4.833333333333333,0.0,1
Buzzfeed,"Reviewers Say These 34 Pet Products Are ""Lifesavers,"" So, Yes, They're Worth Your Money",review say pet product lifesav ye theyr worth money,14,1.0,0.07142857142857142,5.285714285714286,4.777777777777778,0.0,1
Buzzfeed,18 One-In-A-Million Coincidences That I Can't Believe Actually Happened,oneinamillion coincid cant believ actual happen,9,1.0,0.0,7.0,7.0,0.1111111111111111,1
Buzzfeed,31 Viral TikTok Home Products That Just Make Sense (...To Give As Gifts This Year),viral tiktok home product make sens give gift year,15,1.0,0.2,4.533333333333333,4.666666666666667,0.0,1
Buzzfeed,32 Personal Care Products That Reviewers Over 50 Give Their Stamp Of Approval,person care product review give stamp approv,13,1.0,0.0,5.0,5.428571428571429,0.0,1
Buzzfeed,42 Nail Products That Just Might Be Your New Holy Grails,nail product might new holi grail,11,1.0,0.09090909090909091,4.181818181818182,4.666666666666667,0.0,1
Buzzfeed,66 Inexpensive Gifts To Buy In Bulk,inexpens gift buy bulk,7,1.0,0.14285714285714285,4.142857142857143,4.75,0.0,1
Buzzfeed,People Are Sharing The Pettiest Ways They Got Revenge After A Friendship Ended,peopl share pettiest way got reveng friendship end,13,1.0,0.07692307692307693,5.076923076923077,5.375,0.07692307692307693,1
Buzzfeed,"If You're Tired Of Seeing Mountains Of Mess In Your Home, These 25 Products Can Help",your tire see mountain mess home product help,16,1.0,0.0625,4.3125,4.75,0.0,1
Buzzfeed,11 Times TV And Movie Studios Reallllly Should've Thought Twice Before Using Prosthetics Or Fat Suits,time tv movi studio reallllli shouldv thought twice use prosthet fat suit,16,1.0,0.0,5.375,5.166666666666667,0.0625,1
Buzzfeed,"""I've Seen People Accidentally Make Their Dogs Sick"": Veterinarians And Other Dog Professionals Are Sharing The Things They Want Dog Owners To Know",ive seen peopl accident make dog sick veterinarian dog profession share thing want dog owner know,23,0.875,0.17391304347826086,5.434782608695652,5.125,0.0,1
Buzzfeed,My Jaw Is Physically Sore From Laughing At These 20 Tweets From Black Twitter This Past Week,jaw physic sore laugh tweet black twitter past week,17,1.0,0.0,4.470588235294118,4.777777777777778,0.0,1
Buzzfeed,65 Hilarious Tweets That Had Me Laughing Throughout The Month Of November,hilari tweet laugh throughout month novemb,12,1.0,0.0,5.166666666666667,6.166666666666667,0.0,1
Buzzfeed,The Germiest Places At The Airport You'll Want To Avoid During The Holidays,germiest place airport youll want avoid holiday,13,1.0,0.15384615384615385,4.846153846153846,5.857142857142857,0.0,1
Buzzfeed,28 Products That Are Actually Genius Enough To Handle The Tasks You Really Don’t Want To Do,product actual geniu enough handl task realli dont want,17,1.0,0.11764705882352941,4.411764705882353,5.222222222222222,0.0,1
Buzzfeed,39 Products You’ll Need If You Want Your Winter Travel To Be Less Stressful Than The Train Ride In The Polar Express,product youll need want winter travel le stress train ride polar express,22,1.0,0.09090909090909091,4.318181818181818,5.083333333333333,0.0,1
Buzzfeed,14 People Who Have Lived In Poverty Shared How Being Poor Can Be Super Expensive,peopl live poverti share poor super expens,15,1.0,0.06666666666666667,4.4,5.142857142857143,0.0,1
Buzzfeed,Just 44 Things It Won’t Be A Bad Idea To Stock Up On,thing wont bad idea stock,13,1.0,0.07692307692307693,3.076923076923077,4.2,0.07692307692307693,1
Buzzfeed,"27 Highly-Rated Shoes That Are So Comfortable, Your Cost Per Wear Will Be Almost $0",highlyr shoe comfort cost per wear almost,15,1.0,0.0,4.6,5.0,0.0,1
Buzzfeed,14 Times Tamannaah Bhatia And Vijay Varma Gave Us The Most Wholesome And Intense Relationship Goals,time tamannaah bhatia vijay varma gave u wholesom intens relationship goal,16,1.0,0.0,5.25,5.818181818181818,0.0,1
Buzzfeed,"57 Products That’ll Keep Your Home, Clothing, Car, And Everything In Between Looking And Feeling Fresh",product thatll keep home cloth car everyth look feel fresh,16,1.0,0.125,5.4375,4.9,0.0,1
Buzzfeed,25 Convenient Products If Your WFH Space Is Your Couch,conveni product wfh space couch,10,1.0,0.0,4.5,5.4,0.1,1
Entertainment Weekly,Macaulay Culkin reunites with Home Alone mom Catherine O'Hara,macaulay culkin reunit home alon mom catherin ohara,9,1.0,0.1111111111111111,5.888888888888889,5.5,0.0,1
Entertainment Weekly,Theresa says Gerry's 'Golden Bachelor' proposal pause was a 'mistake',theresa say gerri golden bachelor propos paus mistak,10,1.0,0.1,6.0,5.625,0.0,1
Entertainment Weekly,'Final Destination' star Devon Sawa pokes fun at log death scene,final destin star devon sawa poke fun log death scene,11,1.0,0.0,4.909090909090909,4.4,0.0,1
Entertainment Weekly,Simu Liu says health scare forced him to exit Disney Christmas event,simu liu say health scare forc exit disney christma event,12,1.0,0.08333333333333333,4.75,4.8,0.0,1
Entertainment Weekly,'Frasier' finale first look sees Peri Gilpin return as Roz,frasier final first look see peri gilpin return roz,10,1.0,0.0,4.9,4.777777777777778,0.0,1
Entertainment Weekly,Kelly Clarkson's ex-husband ordered to pay her $2.6 million,kelli clarkson exhusband order pay million,9,1.0,0.0,5.666666666666667,6.166666666666667,0.0,1
Entertainment Weekly,"Mariska Hargitay returns the favor, names her cat after Taylor Swift song",mariska hargitay return favor name cat taylor swift song,12,1.0,0.0,5.166666666666667,5.333333333333333,0.0,1
Entertainment Weekly,Tom Holland says 'Spider-Man 4' would need to do justice to character,tom holland say spiderman would need justic charact,12,1.0,0.08333333333333333,4.833333333333333,5.5,0.0,1
Entertainment Weekly,'Chicago Fire' star Alberto Rosende exiting show in season 12,chicago fire star alberto rosend exit show season,10,1.0,0.1,5.2,5.25,0.0,1
Entertainment Weekly,Disney CEO Bob Iger explains why 'The Marvels' flopped at box office,disney ceo bob iger explain marvel flop box offic,12,1.0,0.0,4.75,4.555555555555555,0.08333333333333333,1
Entertainment Weekly,Timothée Chalamet's 'Wonka' teacup was actually edible,timothé chalamet wonka teacup actual edibl,7,1.0,0.0,6.857142857142857,6.166666666666667,0.0,1
Entertainment Weekly,'Squid Game: The Challenge' player says condoms were used as chapstick,squid game challeng player say condom use chapstick,11,1.0,0.09090909090909091,5.454545454545454,5.5,0.0,1
Entertainment Weekly,Watch trailer for Chad Michael Murray's new Christmas movie,watch trailer chad michael murray new christma movi,9,1.0,0.1111111111111111,5.666666666666667,5.5,0.0,1
Entertainment Weekly,Get ready for a 'Sex and the City'-inspired reality dating show,get readi sex cityinspir realiti date show,11,1.0,0.09090909090909091,4.818181818181818,5.142857142857143,0.0,1
Entertainment Weekly,Frances Sternhagen dead: The Sex and the City actress was 93,franc sternhagen dead sex citi actress,11,1.0,0.0,4.545454545454546,5.5,0.0,1
Entertainment Weekly,Shannen Doherty reveals cancer has spread to her bones,shannen doherti reveal cancer spread bone,9,1.0,0.1111111111111111,5.111111111111111,6.0,0.0,1
Entertainment Weekly,Rita Moreno combats loneliness by making supermarket friends,rita moreno combat loneli make supermarket friend,8,1.0,0.125,6.625,6.142857142857143,0.0,1
Entertainment Weekly,Beyoncé's mom responds to critics saying her daughter wants to be white,beyoncé mom respond critic say daughter want white,12,1.0,0.16666666666666666,5.0,5.375,0.0,1
Entertainment Weekly,Keith Morrison breaks silence on stepson Matthew Perry's death,keith morrison break silenc stepson matthew perri death,9,1.0,0.0,6.0,6.0,0.0,1
Entertainment Weekly,Debi Mazar joins friend Madonna on stage at Celebration Tour,debi mazar join friend madonna stage celebr tour,10,1.0,0.0,5.1,5.125,0.0,1
Entertainment Weekly,Jada Pinkett Smith says she and Will Smith will be 'together forever',jada pinkett smith say smith togeth forev,12,0.8571428571428571,0.08333333333333333,4.833333333333333,5.0,0.0,1
Entertainment Weekly,Ozzy Osbourne shocked to outlive his drinking buddies,ozzi osbourn shock outliv drink buddi,8,1.0,0.125,5.75,5.333333333333333,0.0,1
Entertainment Weekly,Whoopi Goldberg slams Dolly Parton critics over Cowboys outfit,whoopi goldberg slam dolli parton critic cowboy outfit,9,1.0,0.0,6.0,5.875,0.0,1
Entertainment Weekly,Taylor Swift’s Eras Tour movie is coming to streaming,taylor swift era tour movi come stream,9,1.0,0.0,5.0,4.571428571428571,0.0,1
Entertainment Weekly,"Disneyland guest strips naked, runs through It's a Small World ride",disneyland guest strip nake run small world ride,11,1.0,0.0,5.181818181818182,5.125,0.0,1
Entertainment Weekly,'Napoleon' debuts ahead of expectations but behind 'Hunger Games',napoleon debut ahead expect behind hunger game,9,1.0,0.0,6.333333333333333,5.714285714285714,0.0,1
Entertainment Weekly,Twilight director reveals who she would cast in reboot,twilight director reveal would cast reboot,9,1.0,0.1111111111111111,5.111111111111111,6.166666666666667,0.0,1
Entertainment Weekly,Willem Dafoe reveals his ghostly role in Beetlejuice 2,willem dafo reveal ghostli role beetlejuic,9,1.0,0.1111111111111111,5.111111111111111,6.166666666666667,0.0,1
Entertainment Weekly,"Marty Krofft, 'King of Saturday Mornings,' dies at 86",marti krofft king saturday morn dy,9,1.0,0.0,5.0,4.833333333333333,0.0,1
Entertainment Weekly,Missing Irish filmmaker Ross McDonnell confirmed dead by family,miss irish filmmak ross mcdonnel confirm dead famili,9,1.0,0.0,6.111111111111111,5.625,0.0,1
Entertainment Weekly,Why Daryl Hall is suing John Oates,daryl hall su john oat,7,1.0,0.0,4.0,3.6,0.0,1
Entertainment Weekly,Cher's Macy's Thanksgiving Day Parade performance interrupted by glitch,cher maci thanksgiv day parad perform interrupt glitch,9,1.0,0.1111111111111111,7.0,5.875,0.0,1
Entertainment Weekly,"Beyonce makes surprise appearance during Thanksgiving Day parade, previews new 'Renaissance' film",beyonc make surpris appear thanksgiv day parad preview new renaiss film,12,1.0,0.25,7.166666666666667,5.545454545454546,0.0,1
Entertainment Weekly,Whoopi Goldberg reacts to Thanksgiving turkey criticism over gloves,whoopi goldberg react thanksgiv turkey critic glove,9,1.0,0.0,6.555555555555555,6.428571428571429,0.0,1
Entertainment Weekly,Sean Penn praises Matthew Perry for speaking out about addiction battle,sean penn prais matthew perri speak addict battl,11,1.0,0.0,5.545454545454546,5.125,0.0,1
Entertainment Weekly,Daryl Hall filed a restraining order against John Oates,daryl hall file restrain order john oat,9,1.0,0.0,5.222222222222222,4.714285714285714,0.0,1
Entertainment Weekly,Melissa Barrera dropped from 'Scream 7' after posts about Israel-Hamas war,melissa barrera drop scream post israelhama war,11,1.0,0.0,5.818181818181818,5.857142857142857,0.0,1
Entertainment Weekly,'The View' hosts see red flags in Travis Kelce's Taylor Swift interview,view host see red flag travi kelc taylor swift interview,12,1.0,0.0,5.0,4.7,0.0,1
Entertainment Weekly,'Drag Race Germany' winner Pandora Nox is series first cis woman to win,drag race germani winner pandora nox seri first ci woman win,13,1.0,0.0,4.538461538461538,4.545454545454546,0.0,1
Entertainment Weekly,Kristen Stewart 'crashed' Robert Pattinson's birthday party,kristen stewart crash robert pattinson birthday parti,7,1.0,0.0,7.571428571428571,6.714285714285714,0.0,1
Entertainment Weekly,Sarah Paulson remembers Studio 60 costar Matthew Perry,sarah paulson rememb studio costar matthew perri,8,1.0,0.0,5.875,6.0,0.0,1
Entertainment Weekly,See Eddie Murphy as Axel Foley in Beverly Hills Cop 4 first look,see eddi murphi axel foley beverli hill cop first look,13,1.0,0.0,4.0,4.5,0.0,1
Entertainment Weekly,Candace Cameron Bure's daughter Natasha stars in new Christmas movie,candac cameron bure daughter natasha star new christma movi,10,1.0,0.1,5.9,5.666666666666667,0.0,1
Entertainment Weekly,Nicholas Hoult to play Lex Luthor in 'Superman: Legacy',nichola hoult play lex luthor superman legaci,9,1.0,0.0,5.222222222222222,5.571428571428571,0.0,1
Entertainment Weekly,New Jason Bourne movie in the works with director Edward Berger,new jason bourn movi work director edward berger,11,1.0,0.09090909090909091,4.818181818181818,5.125,0.0,1
Entertainment Weekly,Adam Sandler says Roseanne Barr almost sang ‘Chanukah Song’ on 'SNL',adam sandler say roseann barr almost sang chanukah song snl,11,1.0,0.09090909090909091,5.2727272727272725,5.0,0.09090909090909091,1
Entertainment Weekly,'Blue Bloods' starring Tom Selleck to end with season 14,blue blood star tom selleck end season,10,1.0,0.1,4.7,4.571428571428571,0.0,1
Entertainment Weekly,Disney parks boss previews Indiana Jones replacement for Dinosaur ride,disney park bo preview indiana jone replac dinosaur ride,10,1.0,0.0,6.1,5.333333333333333,0.0,1
Entertainment Weekly,Travis Kelce shares how Taylor Swift romance began,travi kelc share taylor swift romanc began,8,1.0,0.0,5.375,5.142857142857143,0.0,1
Entertainment Weekly,How 'The Color Purple' star Fantastia Barrino injected new life into film,color purpl star fantastia barrino inject new life film,12,1.0,0.08333333333333333,5.166666666666667,5.222222222222222,0.0,1
Entertainment Weekly,"Suki Waterhouse, Robert Pattinson expecting first child together",suki waterhous robert pattinson expect first child togeth,8,1.0,0.0,7.125,6.25,0.0,1
Entertainment Weekly,Ballad of Songbirds and Snakes tops box office while The Marvels drops,ballad songbird snake top box offic marvel drop,12,1.0,0.0,4.916666666666667,5.0,0.0,1
Entertainment Weekly,Suzanne Shepherd dead: 'The Sopranos' and 'Goodfellas' actress was 89,suzann shepherd dead soprano goodfella actress,10,1.0,0.0,6.0,6.833333333333333,0.0,1
Entertainment Weekly,Colin Jost holds up sign for Dana Carvey on 'SNL',colin jost hold sign dana carvey snl,10,1.0,0.0,4.0,4.285714285714286,0.1,1
Entertainment Weekly,Joy Behar defends Pride-themed nutcracker against Fox,joy behar defend pridethem nutcrack fox,7,1.0,0.0,6.714285714285714,5.666666666666667,0.0,1
Entertainment Weekly,Dana Carvey's son Dex dies at 32 from drug overdose,dana carvey son dex dy drug overdos,10,1.0,0.0,4.2,4.142857142857143,0.0,1
Entertainment Weekly,'Grey's Anatomy' season 20 gets March premiere date,grey anatomi season get march premier date,8,1.0,0.25,5.5,5.142857142857143,0.0,1
Entertainment Weekly,Joy Behar doesn’t want Taylor Swift stuck with ‘idiot’ Travis Kelce,joy behar doesnt want taylor swift stuck idiot travi kelc,11,1.0,0.09090909090909091,5.181818181818182,4.8,0.0,1
Entertainment Weekly,Rebel Moon's Zack Snyder unravels secrets of his universe,rebel moon zack snyder unravel secret univers,9,1.0,0.1111111111111111,5.444444444444445,5.571428571428571,0.0,1
Entertainment Weekly,'Percy Jackson' trailer: Meet Lin-Manuel Miranda's Hermes in new show,perci jackson trailer meet linmanuel miranda herm new show,10,1.0,0.1,6.0,5.555555555555555,0.0,1
Entertainment Weekly,"Donald Glover, Maya Erskine preview 'Mr. & Mrs. Smith' TV show",donald glover maya erskin preview mr mr smith tv show,11,0.9,0.0,4.7272727272727275,4.4,0.09090909090909091,1
Entertainment Weekly,'Shadow and Bone' canceled after 2 seasons at Netflix,shadow bone cancel season netflix,9,1.0,0.1111111111111111,5.0,5.8,0.0,1
Entertainment Weekly,'Law & Order' star Jeffrey Donovan not returning for season 23,law order star jeffrey donovan return season,11,1.0,0.09090909090909091,4.7272727272727275,5.428571428571429,0.0,1
Entertainment Weekly,Pedro Pascal might be Reed Richards in Marvel’s 'Fantastic Four' movie,pedro pascal might reed richard marvel fantast four movi,11,1.0,0.0,5.454545454545454,5.333333333333333,0.0,1
Entertainment Weekly,Lisa Kudrow remembers 'Friends' costar Matthew Perry,lisa kudrow rememb friend costar matthew perri,7,1.0,0.0,6.571428571428571,5.714285714285714,0.0,1
Entertainment Weekly,Jeff Probst says 'Survivor' quitters will no longer get torch snuffed,jeff probst say survivor quitter longer get torch snuf,11,1.0,0.18181818181818182,5.363636363636363,5.111111111111111,0.0,1
Entertainment Weekly,David Schwimmer pays tribute to late Matthew Perry,david schwimmer pay tribut late matthew perri,8,1.0,0.0,5.375,5.571428571428571,0.0,1
Entertainment Weekly,Barry Williams is longest-lasting 'Brady Bunch' star on 'DWTS',barri william longestlast bradi bunch star dwt,9,1.0,0.0,6.0,5.714285714285714,0.1111111111111111,1
Entertainment Weekly,Billy Porter booed on 'DWTS' for telling Jason Mraz to stop mouthing along,billi porter boo dwt tell jason mraz stop mouth along,13,1.0,0.0,4.769230769230769,4.4,0.07692307692307693,1
Entertainment Weekly,'Young Sheldon' to end with season 7 on CBS,young sheldon end season cb,9,1.0,0.1111111111111111,3.888888888888889,4.6,0.1111111111111111,1
Entertainment Weekly,Courteney Cox honors late Matthew Perry: 'I miss you every day',courteney cox honor late matthew perri miss everi day,11,1.0,0.09090909090909091,4.818181818181818,5.0,0.09090909090909091,1
Entertainment Weekly,Jada Pinkett Smith: Reason for Oscars slap is 'Will's story to tell',jada pinkett smith reason oscar slap will stori tell,12,1.0,0.0,4.75,4.888888888888889,0.0,1
Entertainment Weekly,'Friends' coffee shop Central Perk opens with Matthew Perry tribute,friend coffe shop central perk open matthew perri tribut,10,1.0,0.0,5.8,5.333333333333333,0.0,1
Entertainment Weekly,Billie Eilish blasts trolls who comment on her style,billi eilish blast troll comment style,9,1.0,0.0,4.888888888888889,5.5,0.0,1
Entertainment Weekly,Matt LeBlanc pays tribute to 'Friends' costar Matthew Perry,matt leblanc pay tribut friend costar matthew perri,9,1.0,0.0,5.666666666666667,5.5,0.0,1
Entertainment Weekly,Jason Alexander on possible 'Seinfeld' reunion: 'No one called me',jason alexand possibl seinfeld reunion one call,10,1.0,0.1,5.7,5.857142857142857,0.0,1
Entertainment Weekly,Whoopi Goldberg celebrates her birthday on 'The View',whoopi goldberg celebr birthday view,8,1.0,0.0,5.75,6.4,0.0,1
Entertainment Weekly,'Big Brother' stars Cirie and Matt to guest on 'Bold and the Beautiful',big brother star ciri matt guest bold beauti,13,1.0,0.0,4.538461538461538,4.625,0.0,1
Entertainment Weekly,Denzel Washington and Antoine Fuqua reunite for Netflix move on Hannibal,denzel washington antoin fuqua reunit netflix move hannib,11,1.0,0.0,5.636363636363637,6.25,0.0,1
Entertainment Weekly,Bobby Berk leaves 'Queer Eye' after 8 seasons,bobbi berk leaf queer eye season,8,1.0,0.125,4.75,4.5,0.0,1
Entertainment Weekly,"The 'Loki' season 2 finale, explained",loki season final explain,6,1.0,0.16666666666666666,5.333333333333333,5.5,0.0,1
Entertainment Weekly,'Survivor' and 'Amazing Race' to continue with 90-minute episodes in 2024,survivor amaz race continu minut episod,11,1.0,0.0,5.7272727272727275,5.666666666666667,0.0,1
Entertainment Weekly,Bianca Del Rio reveals new Dead Inside tour dates: See the full list,bianca del rio reveal new dead insid tour date see full list,13,1.0,0.15384615384615385,4.3076923076923075,4.083333333333333,0.0,1
Entertainment Weekly,'The Marvels' has MCU's worst box office opening ever,marvel mcu worst box offic open ever,9,1.0,0.0,5.0,4.285714285714286,0.0,1
Entertainment Weekly,Britney Spears auditions memoir narrators in 'SNL' sketch,britney spear audit memoir narrat snl sketch,8,1.0,0.0,6.25,5.428571428571429,0.125,1
Entertainment Weekly,Leonard Bernstein's wife knew he was bisexual,leonard bernstein wife knew bisexu,7,1.0,0.0,5.571428571428571,6.0,0.0,1
Entertainment Weekly,Taylor Swift changes 'Karma' lyric for Travis Kelce at Eras concert,taylor swift chang karma lyric travi kelc era concert,11,1.0,0.0,5.181818181818182,5.0,0.0,1
Entertainment Weekly,Jamie Lee Curtis and Lindsay Lohan have 'Freaky Friday' reunion,jami lee curti lindsay lohan freaki friday reunion,10,1.0,0.0,5.4,5.375,0.0,1
Entertainment Weekly,Barbra Streisand and James Brolin's romance inspired Aerosmith's 'I Don't Want to Miss a Thing',barbra streisand jame brolin romanc inspir aerosmith dont want miss thing,15,1.0,0.13333333333333333,5.4,5.7272727272727275,0.06666666666666667,1
Entertainment Weekly,Actors' strike ends: What's in the new SAG-AFTRA contract,actor strike end what new sagaftra contract,9,1.0,0.1111111111111111,5.444444444444445,5.285714285714286,0.1111111111111111,1
Entertainment Weekly,"'Game of Thrones' actor Thor Björnsson, wife announce stillbirth",game throne actor thor björnsson wife announc stillbirth,9,1.0,0.0,6.222222222222222,6.125,0.0,1
Entertainment Weekly,Batman meets 'Home Alone' in 'Merry Little Batman' first look,batman meet home alon merri littl batman first look,10,0.8888888888888888,0.1,5.2,4.777777777777778,0.0,1
Entertainment Weekly,'Big Brother' star Matt Klotz says he was 'unprepared' for jury questions,big brother star matt klotz say unprepar juri question,12,1.0,0.08333333333333333,5.166666666666667,5.111111111111111,0.0,1
Entertainment Weekly,Steve Martin is 'so proud' of his novella Shopgirl being banned from school libraries in Florida [Entertainment Weekly],steve martin proud novella shopgirl ban school librari florida entertain weekli,18,1.0,0.0,5.666666666666667,6.2727272727272725,0.0,1
Entertainment Weekly,'Big Brother' to air 'Reindeer Games' all-stars mini-season,big brother air reindeer game allstar miniseason,8,1.0,0.0,6.5,6.0,0.0,1
Entertainment Weekly,'The Golden Bachelor' recap: The sweetest 'Women Tell All' ever,golden bachelor recap sweetest woman tell ever,10,1.0,0.0,5.4,5.714285714285714,0.0,1
Entertainment Weekly,Barbra Streisand thinks she 'probably' slept with Warren Beatty,barbra streisand think probabl slept warren beatti,9,1.0,0.0,6.111111111111111,6.285714285714286,0.0,1
Entertainment Weekly,"'Avatar: The Last Airbender' live-action trailer reveals Appa, premiere date",avatar last airbend liveact trailer reveal appa premier date,10,1.0,0.1,6.7,5.777777777777778,0.0,1
Reuters,Take Five: That most wonderful time of the year,take five wonder time year,9,1.0,0.0,4.333333333333333,4.4,0.0,0
Reuters,UN chief says ending fossil fuel use is only way to save burning planet,un chief say end fossil fuel use way save burn planet,14,1.0,0.07142857142857142,4.142857142857143,3.909090909090909,0.07142857142857142,0
Reuters,Exclusive: Boeing eliminated from US Air Force's 'Doomsday Plane' competition,exclus boe elimin u air forc doomsday plane competit,10,1.0,0.1,6.8,4.888888888888889,0.1,0
Reuters,Competition will make obesity drugs successful,competit make obes drug success,6,1.0,0.16666666666666666,6.833333333333333,5.4,0.0,0
Reuters,Rheinmetall to produce first armored vehicles in Ukraine in 2024 -report,rheinmetal produc first armor vehicl ukrain report,11,1.0,0.0,5.636363636363637,6.285714285714286,0.0,0
Reuters,Walmart says it is not advertising on social platform X,walmart say advertis social platform x,10,1.0,0.1,4.6,5.5,0.1,0
Reuters,Reaction to the death of former US Supreme Court Justice Sandra Day O’Connor,reaction death former u suprem court justic sandra day oconnor,13,1.0,0.07692307692307693,4.923076923076923,5.3,0.07692307692307693,0
Reuters,Historic Mexico church becomes capital’s largest shelter for weary migrants,histor mexico church becom capit largest shelter weari migrant,10,1.0,0.0,6.6,6.0,0.0,0
Reuters,Powell says Fed to move 'carefully' on interest rates with risks 'more balanced',powel say fed move care interest rate risk balanc,13,1.0,0.07692307692307693,5.230769230769231,4.555555555555555,0.0,0
Reuters,US obesity docs expect Lilly weight-loss drug to show similar heart benefit as Wegovy,u obes doc expect lilli weightloss drug show similar heart benefit wegovi,14,1.0,0.0,5.142857142857143,5.166666666666667,0.07142857142857142,0
Reuters,"Tesla falls on long wait for Cybertruck payoff, hefty price tag",tesla fall long wait cybertruck payoff hefti price tag,11,1.0,0.0,4.818181818181818,5.111111111111111,0.0,0
Reuters,"US to limit Chinese firms, battery parts from winning EV tax credits",u limit chines firm batteri part win ev tax credit,12,1.0,0.0,4.75,4.1,0.16666666666666666,0
Reuters,"BNY Mellon to raise minimum wage, add mental health benefits",bni mellon rais minimum wage add mental health benefit,10,1.0,0.0,5.1,5.111111111111111,0.1,0
Reuters,Pfizer drops plan to study twice-daily obesity pill in late-stage studies,pfizer drop plan studi twicedaili obes pill latestag studi,11,0.8888888888888888,0.0,5.7272727272727275,5.555555555555555,0.0,0
Reuters,"Maker of Wegovy, Ozempic showers money on U.S. obesity doctors",maker wegovi ozemp shower money u obes doctor,10,1.0,0.0,5.3,4.75,0.1,0
Reuters,UN flags 127 major climate-warming methane plumes this year,un flag major climatewarm methan plume year,9,1.0,0.0,5.666666666666667,5.285714285714286,0.1111111111111111,0
Reuters,COP28: What are they saying at the U.N. climate summit?,cop say un climat summit,10,1.0,0.1,4.6,4.0,0.2,0
Reuters,Tesla's Cybertruck - top features and specifications,tesla cybertruck top featur specif,7,1.0,0.0,6.571428571428571,6.0,0.0,0
Reuters,Consolidation in US health insurance industry,consolid u health insur industri,6,1.0,0.0,6.666666666666667,5.6,0.16666666666666666,0
Reuters,Tesla to deliver Cybertrucks after Musk tempers expectations,tesla deliv cybertruck musk temper expect,8,1.0,0.0,6.625,6.0,0.0,0
Reuters,More US retailers adopt 'keep it' returns policies to shelter profits in holiday surge,u retail adopt keep return polici shelter profit holiday surg,14,1.0,0.0,5.214285714285714,5.2,0.07142857142857142,0
Reuters,UBS sees shift in new billionaires away from entrepreneurs to inherited wealth,ub see shift new billionair away entrepreneur inherit wealth,12,1.0,0.08333333333333333,5.583333333333333,5.777777777777778,0.08333333333333333,0
Reuters,Mystery illness affecting dogs across the United States,mysteri ill affect dog across unit state,8,1.0,0.125,6.0,4.857142857142857,0.0,0
Reuters,COP28 summit opens with hopes for early deal on climate damage fund,cop summit open hope earli deal climat damag fund,12,1.0,0.0,4.666666666666667,4.555555555555555,0.08333333333333333,0
Reuters,UAW launches bid to organize Tesla and 'entire non-union auto sector',uaw launch bid organ tesla entir nonunion auto sector,11,1.0,0.0,5.363636363636363,5.0,0.09090909090909091,0
Reuters,"US health insurers Humana, Cigna in talks to merge -WSJ",u health insur humana cigna talk merg wsj,10,1.0,0.0,4.6,4.25,0.2,0
Reuters,Italy's Saipem wins contracts in Brazil and Guyana worth $1.9 billion,itali saipem win contract brazil guyana worth billion,11,1.0,0.0,5.363636363636363,5.75,0.0,0
Reuters,Okta Says Hackers Stole Data For All Customer Support Users In Cyber Breach,okta say hacker stole data custom support user cyber breach,13,1.0,0.07692307692307693,4.846153846153846,5.0,0.0,0
Reuters,Walmart shifts to India from China for cheaper imports,walmart shift india china cheaper import,9,1.0,0.0,5.111111111111111,5.833333333333333,0.0,0
